Siperfaqe Totale,Siperfaqe e Brendshme,Dhoma Gjumi,Kati,Statusi,Lloji,Mobiluar,Shikime,Hipoteka,Gjendja,Qera,Cmimi_per_m2,Vendndodhja,Cmimi_Real,Parashikim
76.0,76.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,378.0,Po,Në dispozicion,jo,1513.157894736842,Tirana - Bulevardi i Ri,115000.0,115470.60919982796
98.0,86.0,2.0,4,Në ndërtim,Apartament,E pa mobiluar,929.0,Në proces certifikimi,Në dispozicion,jo,2500.0,Tirana - ,245000.0,245297.34881403323
98.0,90.0,1.0,3,Listimet e fundit,Apartament,E pa mobiluar,312.0,Po,Në dispozicion,jo,2908.1632653061224,Vlorë - ,285000.0,284408.9224747475
59.0,51.0,1.0,9,Listimet e fundit,Apartament,,661.0,Jo,Në dispozicion,jo,800.0,Shëngjin - ,47200.0,47644.612
67.0,60.0,2.0,4,Listimet e fundit,Apartament,E pa mobiluar,187.0,Jo,Në dispozicion,jo,2313.4328358208954,Tirana - ,155000.0,156881.92705577103
97.0,87.0,2.0,5,Listimet e fundit,Apartament,E pa mobiluar,323.0,Në proces certifikimi,Në dispozicion,jo,3507.216494845361,Tirana - ,340200.0,344310.90357142856
82.0,74.0,1.0,1,Listimet e fundit,Apartament,Plotesisht i mobiluar,301.0,Në proces certifikimi,Në dispozicion,jo,2512.1951219512193,Vlorë - ,206000.0,204836.87916666668
75.0,71.0,2.0,1,I Perdorur,Apartament,Gjysme i mobiluar,696.0,Po,Në dispozicion,jo,1133.3333333333333,Durrës - Golem.,85000.0,87121.89514636752
94.0,89.0,2.0,2,Listimet e fundit,Apartament,E pa mobiluar,318.0,Jo,Në dispozicion,jo,2978.723404255319,Durrës - Durrës Yachts &amp; Marina  Bayside Residence,280000.0,279071.28005050507
62.0,55.0,1.0,1,Listimet e fundit,Komercial,E pa mobiluar,108.0,Në proces certifikimi,Në dispozicion,jo,5887.096774193548,Tirana - ,365000.0,342039.2033333333
80.0,48.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,381.0,Në proces certifikimi,Në dispozicion,jo,1750.0,Sarandë - ,140000.0,139482.67711784996
55.0,46.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,305.0,Në proces certifikimi,Rezervuar,jo,1006.0,Durrës - Golem,55330.0,56126.22404151403
172.0,155.0,2.0,,Në ndërtim,Tjeter,E pa mobiluar,229.0,Jo,Në dispozicion,jo,2098.8372093023254,Durrës - Hamallaj. Gjiri i Lalzit,361000.0,360204.6773809524
125.0,115.0,2.0,2,Listimet e fundit,Apartament,E pa mobiluar,69.0,Po,Në dispozicion,jo,996.8,Tirana - TUFINE,124600.0,124751.58911921414
121.0,107.0,3.0,5,I Perdorur,Apartament,Plotesisht i mobiluar,222.0,Në proces certifikimi,Në dispozicion,jo,2479.3388429752067,Tirana - ,300000.0,294474.8013368984
122.0,106.0,3.0,3,Në ndërtim,Apartament,E pa mobiluar,485.0,Në proces certifikimi,Në dispozicion,jo,1294.672131147541,Durrës - Golem,157950.0,155590.3876984127
80.0,67.0,1.0,6,Listimet e fundit,Apartament,E pa mobiluar,549.0,Në proces certifikimi,Në dispozicion,jo,2089.5,"Tirana - Rruga ""Hysni Gerbolli""",167160.0,163702.72071428574
77.0,69.0,2.0,5,I Perdorur,Apartament,Plotesisht i mobiluar,504.0,Po,Në dispozicion,jo,1857.142857142857,Tirana - ,143000.0,141069.7041940837
140.0,128.0,2.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,520.0,Po,Në dispozicion,jo,1821.4285714285713,Tirana - ,255000.0,255325.36532679736
400.0,250.0,3.0,8,Listimet e fundit,Tjeter,Plotesisht i mobiluar,453.0,Në proces certifikimi,Në dispozicion,po,8.75,Tirana - Rr.e Durrësit,3500.0,3359.507749560382
158.0,158.0,4.0,4,I Perdorur,Apartament,E pa mobiluar,503.0,Po,Në dispozicion,jo,1402.5316455696202,Tirana - ,221600.0,225490.91974511597
60.0,53.0,1.0,6,I Perdorur,Apartament,Gjysme i mobiluar,1139.0,Po,Në dispozicion,jo,1416.6666666666667,Durrës - Golem.KOMPLEKSI TID.,85000.0,85778.90666666666
126.0,105.0,2.0,20,Në ndërtim,Apartament,E pa mobiluar,1761.0,Në proces certifikimi,Në dispozicion,jo,1849.2063492063492,Tirana - Rruga Dritan Hoxha,233000.0,232188.25
275.0,231.0,5.0,2,Listimet e fundit,Vile,E pa mobiluar,587.0,Po,Rezervuar,jo,727.2727272727273,Tirana - Kodra e Priftit,200000.0,194905.5625
70.0,61.0,1.0,5,I Perdorur,Apartament,E pa mobiluar,9.0,Në proces certifikimi,Në dispozicion,jo,1300.0,Vlorë - ,91000.0,91097.54502142809
71.0,62.0,1.0,5,I Perdorur,Apartament,E pa mobiluar,70.0,Në proces certifikimi,Në dispozicion,jo,1300.0,Vlorë - ,92300.0,92164.59418083647
101.0,86.0,2.0,3,Listimet e fundit,Apartament,E pa mobiluar,772.0,Jo,Në dispozicion,jo,782.1782178217821,Tirana - ,79000.0,81377.5292261905
654.0,177.0,11.0,3,I Perdorur,Tjeter,Plotesisht i mobiluar,1264.0,Po,Në dispozicion,jo,1399.0825688073394,Vlorë - Lagja UJE I FTOHTE VLORE,915000.0,802890.8485294118
83.0,83.0,1.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,795.0,Jo,Në dispozicion,jo,1204.8192771084337,Vlorë - Lagja 28 Nentori. Rruga Hajredin Haxhiraj,100000.0,100481.60423701297
80.0,67.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,119.0,Jo,Në dispozicion,jo,1693.75,Tirana - ,135500.0,137025.15282998048
144.0,108.0,2.0,3,Listimet e fundit,Tjeter,E pa mobiluar,669.0,Jo,Në dispozicion,po,10.416666666666666,Tirana - Rr. Ukraina e Lire,1500.0,1485.3916666666667
72.0,62.0,1.0,,Në ndërtim,Apartament,E pa mobiluar,56.0,Në proces certifikimi,Në dispozicion,jo,1042.7083333333333,Tirana - ,75075.0,74010.67957284756
74.0,35.0,1.0,,Listimet e fundit,Apartament,E pa mobiluar,277.0,Jo,Në dispozicion,jo,1000.0,Durrës - Mali i robit.Golem!,74000.0,73863.88059765563
165.0,90.0,3.0,5,I Perdorur,Apartament,E pa mobiluar,219.0,Po,Në dispozicion,jo,1678.7878787878788,Tirana - ,277000.0,277613.98285714287
190.0,181.0,3.0,1,I Perdorur,Tjeter,E pa mobiluar,2026.0,Po,Në dispozicion,jo,657.8947368421053,Vlorë - ,125000.0,126555.4093337912
76.0,66.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,334.0,Në proces certifikimi,Në dispozicion,jo,1195.578947368421,Durrës - ,90864.0,91399.86997927226
45.0,45.0,1.0,,I Perdorur,Komercial,,751.0,Po,Në dispozicion,jo,4000.0,Tirana - ,180000.0,189340.35714285716
125.0,107.0,2.0,9,I Perdorur,Apartament,Gjysme i mobiluar,85.0,Në proces certifikimi,Në dispozicion,po,10.4,Tirana - ,1300.0,1247.6391696285684
85.0,77.0,1.0,8,I Perdorur,Apartament,E pa mobiluar,680.0,Po,Në dispozicion,jo,988.2352941176471,Durrës - ,84000.0,85629.9627815275
53.0,46.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,379.0,Jo,Në dispozicion,jo,996.2264150943396,Durrës - ,52800.0,52522.29886111109
51.0,43.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,778.0,Jo,Në dispozicion,jo,1104.313725490196,Durrës - ,56320.0,57269.80866440944
88.0,78.0,2.0,10,I Perdorur,Apartament,E pa mobiluar,707.0,Po,Në dispozicion,jo,738.6363636363636,Lezhë - ,65000.0,66400.38104723868
122.0,122.0,3.0,2,I Perdorur,Vile,Plotesisht i mobiluar,682.0,Në proces certifikimi,Në dispozicion,jo,3262.2950819672133,Durrës - Gjiri i Lalzit,398000.0,397260.95
113.0,102.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,150.0,Në proces certifikimi,Në dispozicion,jo,805.6637168141593,Kavajë - ,91040.0,91489.77750205349
90.0,90.0,2.0,2,I Perdorur,Apartament,Plotesisht i mobiluar,266.0,Po,Në dispozicion,jo,2000.0,Durrës - ,180000.0,181333.5
212.0,121.0,2.0,2,Në ndërtim,Vile,E pa mobiluar,363.0,Jo,Në dispozicion,jo,1891.5094339622642,Durrës - Turquoise Marina. Hamallaj,401000.0,386278.4
103.0,103.0,2.0,5,I Perdorur,Apartament,E pa mobiluar,580.0,Jo,Në dispozicion,jo,1197.4368932038835,Tirana - Bulevardi i RI,123336.0,123581.09415844722
132.0,125.0,2.0,9,Listimet e fundit,Apartament,E pa mobiluar,404.0,Po,Në dispozicion,jo,2196.969696969697,Durrës - ,290000.0,288949.1908333333
4231.0,1412.0,8.0,,I Perdorur,Tjeter,E pa mobiluar,754.0,Po,Në dispozicion,po,1.181753722524226,Vorë - Marikaj,5000.0,5515.350298979773
129.0,65.0,1.0,5,Në ndërtim,Apartament,E pa mobiluar,138.0,Jo,Në dispozicion,jo,1840.3100775193798,Tirana - ,237400.0,234029.295
6200.0,6200.0,2.0,,I Perdorur,Toke,E pa mobiluar,76.0,Po,Në dispozicion,jo,29.838709677419356,Tirana - ,185000.0,316971.88
98.0,85.0,2.0,4,Listimet e fundit,Apartament,,788.0,Jo,Në dispozicion,jo,795.9183673469388,Shëngjin - ,78000.0,80354.03505952381
52.0,45.0,1.0,4,Në ndërtim,Apartament,E pa mobiluar,479.0,Po,Në dispozicion,jo,1095.7692307692307,Durrës - ,56980.0,56977.38656682645
371.0,371.0,1.0,6,I Perdorur,Tjeter,E pa mobiluar,246.0,Po,Në dispozicion,po,8.086253369272237,Tirana - Kompleksi Usluga,3000.0,3166.870793583352
111.0,96.0,2.0,4,Listimet e fundit,Apartament,E pa mobiluar,1886.0,Jo,Në dispozicion,jo,1000.0,Tirana - Univers City,111000.0,112053.1529425779
69.0,58.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,337.0,Në proces certifikimi,Në dispozicion,jo,1524.6376811594203,Tirana - ,105200.0,105167.63716360029
62.0,62.0,1.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,605.0,Në proces certifikimi,Në dispozicion,jo,2403.2258064516127,Vlorë - Dhimiter Konomi,149000.0,150158.90636030634
160.0,144.0,3.0,12,Listimet e fundit,Apartament,Gjysme i mobiluar,646.0,Në proces certifikimi,Në dispozicion,jo,1375.0,Durrës - ,220000.0,224443.85944749694
70.0,58.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,372.0,Në proces certifikimi,Në dispozicion,jo,1193.142857142857,Durrës - ,83520.0,83352.93667669845
93.0,81.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,57.0,Jo,Në dispozicion,jo,1603.4408602150538,Tirana - ,149120.0,149185.0839634875
53.0,46.0,1.0,6,Në ndërtim,Apartament,E pa mobiluar,180.0,Në proces certifikimi,Në dispozicion,jo,1145.6603773584907,Durrës - ,60720.0,59876.729229534365
109.0,96.0,2.0,8,I Perdorur,Apartament,Plotesisht i mobiluar,1138.0,Jo,Në dispozicion,jo,3027.5229357798166,Tirana - ,330000.0,323795.445
167.0,167.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,897.0,Po,Në dispozicion,jo,897.6047904191616,Shkodër - ,149900.0,155091.27766233764
182.0,135.0,3.0,1,Në ndërtim,Vile,E pa mobiluar,510.0,Jo,Në dispozicion,jo,1800.0,Durrës - ,327600.0,325530.49201680673
326.0,131.0,4.0,2,I Perdorur,Vile,E pa mobiluar,122.0,Jo,Në dispozicion,jo,1469.3251533742332,Durrës - ,479000.0,486475.1166666667
136.0,126.0,3.0,3,Listimet e fundit,Apartament,E pa mobiluar,45.0,Po,Në dispozicion,jo,1002.9411764705883,Tirana - TUFINE,136400.0,137178.50424430642
149.0,130.0,2.0,5,Listimet e fundit,Apartament,E pa mobiluar,505.0,Në proces certifikimi,Në dispozicion,jo,3382.55033557047,Tirana - ,504000.0,505972.95
84.0,72.0,1.0,1,Listimet e fundit,Apartament,E pa mobiluar,139.0,Në proces certifikimi,Në dispozicion,jo,1193.5714285714287,Tirana - ,100260.0,100714.64466492926
107.0,91.0,2.0,2,Në ndërtim,Apartament,E pa mobiluar,1789.0,Në proces certifikimi,Në dispozicion,jo,752.3364485981308,Kamëz - ,80500.0,79634.14422008547
76.0,66.0,1.0,5,I Perdorur,Apartament,E pa mobiluar,16.0,Në proces certifikimi,Në dispozicion,jo,1300.0,Vlorë - ,98800.0,98725.07131667901
200.0,180.0,3.0,2,I Perdorur,Apartament,Plotesisht i mobiluar,98.0,Po,Në dispozicion,po,8.5,Tirana - ,1700.0,1637.3789551328323
62.0,56.0,1.0,1,Listimet e fundit,Apartament,E pa mobiluar,45.0,Po,Në dispozicion,jo,1091.1290322580646,Durrës - ,67650.0,67621.68549815095
172.0,172.0,2.0,,I Perdorur,Komercial,E pa mobiluar,121.0,Po,Në dispozicion,po,6.976744186046512,Tirana - ,1200.0,1302.0925627452257
500.0,117.0,2.0,1,Listimet e fundit,Tjeter,Plotesisht i mobiluar,562.0,Në proces certifikimi,Në dispozicion,jo,370.0,Durrës - ,185000.0,183230.07674571808
127.0,95.0,1.0,,Listimet e fundit,Komercial,E pa mobiluar,108.0,Në proces certifikimi,Në dispozicion,jo,2125.984251968504,Tirana - ,270000.0,273654.195
120.0,120.0,3.0,4,I Perdorur,Apartament,Plotesisht i mobiluar,184.0,Po,Në dispozicion,po,12.5,Tirana - ,1500.0,1476.7560200216453
94.0,80.0,2.0,6,Në ndërtim,Apartament,E pa mobiluar,1086.0,Në proces certifikimi,Në dispozicion,jo,1303.1914893617022,Tirana - Rruga 29 Nentori,122500.0,122196.58444444444
85.0,70.0,1.0,1,I Perdorur,Apartament,E pa mobiluar,266.0,Në proces certifikimi,Në dispozicion,jo,2395.2,Tirana - Rezidenca Altea,203592.0,201983.44027777776
24.0,24.0,1.0,,I Perdorur,Tjeter,Plotesisht i mobiluar,516.0,Po,Në dispozicion,jo,354.1666666666667,Tirana - Rr. Asim Vokshi,8500.0,19761.55
104.0,89.0,2.0,3,Listimet e fundit,Apartament,E pa mobiluar,951.0,Jo,Në dispozicion,jo,990.3846153846154,Tirana - ,103000.0,102867.39890296764
79.0,62.0,1.0,5,c21al-new.in_project,Apartament,E pa mobiluar,57.0,Në proces certifikimi,Në dispozicion,jo,5026.5822784810125,Tirana - Rruga Sami Frasheri,397100.0,380106.375
619.0,619.0,6.0,3,I Perdorur,Tjeter,Plotesisht i mobiluar,407.0,Në proces certifikimi,Në dispozicion,jo,508.88529886914375,Kavajë - ,315000.0,386980.9027777778
114.0,107.0,2.0,,I Perdorur,Apartament,E pa mobiluar,838.0,Në proces certifikimi,Në dispozicion,jo,3245.6140350877195,Vlorë - San Nikolas,370000.0,378290.93166666664
103.0,103.0,2.0,6,Listimet e fundit,Apartament,Plotesisht i mobiluar,176.0,Po,Në dispozicion,jo,1600.0,Vlorë - Rr.Gavril Dara,164800.0,164771.62857142856
473.0,132.0,4.0,1,I Perdorur,Tjeter,Plotesisht i mobiluar,419.0,Po,Në dispozicion,jo,243.12896405919662,Durrës - ,115000.0,122027.83027552156
73.0,62.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,49.0,Në proces certifikimi,Në dispozicion,jo,1095.890410958904,Tirana - ,80000.0,79774.82642528147
106.0,98.0,2.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,1427.0,Jo,Në dispozicion,jo,1764.1509433962265,Sarandë - ,187000.0,186521.97667388167
51.0,43.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,158.0,Jo,Në dispozicion,jo,1549.0196078431372,Tirana - ,79000.0,79557.79386904761
500.0,146.0,10.0,3,Listimet e fundit,Apartament,Plotesisht i mobiluar,623.0,Po,Në dispozicion,jo,800.0,Durrës - ,400000.0,436828.6
291.0,291.0,3.0,,Në ndërtim,Vile,E pa mobiluar,345.0,Po,Në dispozicion,jo,1984.0103092783504,Durrës - ,577347.0,582562.08
77.0,66.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,35.0,Në proces certifikimi,Në dispozicion,jo,1393.6363636363637,Durrës - ,107310.0,107216.72192443667
124.0,107.0,2.0,,Listimet e fundit,Apartament,E pa mobiluar,74.0,Në proces certifikimi,Në dispozicion,jo,3591.3548387096776,Tirana - Rruga Haxhi Dushku,445328.0,434614.0045454545
50.0,50.0,1.0,4,I Perdorur,Apartament,Plotesisht i mobiluar,1425.0,Po,Në dispozicion,jo,1000.0,Durrës - ,50000.0,51373.3832900433
83.0,64.0,1.0,,Në ndërtim,Apartament,E pa mobiluar,76.0,Në proces certifikimi,Në dispozicion,jo,1227.710843373494,Durrës - ,101900.0,102008.11470238098
76.0,67.0,2.0,1,Listimet e fundit,Apartament,E pa mobiluar,85.0,Në proces certifikimi,Në dispozicion,jo,1101.3157894736842,Durrës - ,83700.0,83685.88633046777
93.0,73.0,3.0,1,Listimet e fundit,Tjeter,E pa mobiluar,278.0,Në proces certifikimi,Në dispozicion,po,14.516129032258064,Tirana - ,1350.0,1367.8778881249468
85.0,71.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,164.0,Në proces certifikimi,Në dispozicion,jo,1204.5176470588235,Durrës - ,102384.0,102767.24593952083
106.0,94.0,2.0,5,Në ndërtim,Apartament,E pa mobiluar,296.0,Jo,Në dispozicion,jo,1132.0754716981132,Vlorë - Orikum,120000.0,122189.96775303032
380.0,380.0,1.0,,I Perdorur,Tjeter,E pa mobiluar,320.0,Po,Në dispozicion,po,5.7894736842105265,Vlorë - ,2200.0,2334.818277033854
83.0,75.0,1.0,4,I Perdorur,Apartament,Plotesisht i mobiluar,415.0,Jo,Në dispozicion,jo,1120.4819277108434,Vlorë - ,93000.0,94142.1863253968
68.0,68.0,1.0,,Në ndërtim,Apartament,E pa mobiluar,113.0,Në proces certifikimi,Në dispozicion,jo,994.8529411764706,Pogradec - ,67650.0,68694.28115239336
169.0,150.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,552.0,Po,Në dispozicion,jo,1502.9585798816568,Tirana - Eden Residences,254000.0,257270.04567765567
178.0,162.0,1.0,,Listimet e fundit,Komercial,E pa mobiluar,127.0,Po,Në dispozicion,po,6.741573033707865,Tirana - Rruga Siri Kodra,1200.0,1266.7377016341147
40.0,35.0,1.0,1,I Perdorur,Apartament,Plotesisht i mobiluar,280.0,Po,Në dispozicion,jo,1250.0,Durrës - ,50000.0,50471.282068222616
89.0,76.0,2.0,1,Listimet e fundit,Apartament,E pa mobiluar,925.0,Në proces certifikimi,Në dispozicion,jo,1301.4606741573034,Tirana - ,115830.0,115354.27791514042
67.0,56.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,653.0,Jo,Në dispozicion,jo,1106.5671641791046,Durrës - ,74140.0,73882.58885222599
535.0,535.0,4.0,3,Listimet e fundit,Vile,Plotesisht i mobiluar,246.0,Po,Në dispozicion,po,9.345794392523365,Tirana - ,5000.0,5016.950667388167
300.0,112.0,2.0,2,I Perdorur,Tjeter,Plotesisht i mobiluar,117.0,Po,Në dispozicion,jo,316.6666666666667,Vlorë - ,95000.0,105935.68785682917
119.0,93.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,133.0,Në proces certifikimi,Në dispozicion,jo,3562.18487394958,Durrës - Currila Coast,423900.0,417636.325
83.69,65.1,1.0,5,Listimet e fundit,Apartament,E pa mobiluar,194.0,Po,Në dispozicion,jo,1901.063448440674,"Sarandë - Rruga ""Skenderbeu""",159100.0,158504.77742857143
126.0,68.0,2.0,1,I Perdorur,Apartament,Plotesisht i mobiluar,182.0,Po,Në dispozicion,po,11.11111111111111,Tirana - Gjimnazi Petro Nini Luarasi,1400.0,1380.1115601503761
105.0,94.0,2.0,5,I Perdorur,Apartament,Plotesisht i mobiluar,624.0,Po,Në dispozicion,jo,2285.714285714286,Tirana - ,240000.0,237540.43443223447
44.0,38.0,1.0,4,Në ndërtim,Apartament,E pa mobiluar,280.0,Jo,Në dispozicion,jo,1050.0,Durrës - ,46200.0,47657.71238095238
75.0,65.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,28.0,Po,Në dispozicion,jo,1405.4133333333334,Durrës - ,105406.0,105483.19707030388
116.0,116.0,2.0,11,Në ndërtim,Apartament,E pa mobiluar,622.0,Jo,Në dispozicion,jo,2327.5862068965516,Tirana - Komuna e Parisit,270000.0,270491.38107843907
6000.0,300.0,7.0,2,Në ndërtim,Vile,E pa mobiluar,154.0,Po,Në dispozicion,jo,28.333333333333332,Shkodër - ,170000.0,204870.1
114.0,104.0,4.0,2,I Perdorur,Vile,Plotesisht i mobiluar,249.0,Po,Në dispozicion,jo,3162.280701754386,Durrës - ,360500.0,354828.23666666663
67.0,57.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,944.0,Në proces certifikimi,Në dispozicion,jo,2164.179104477612,"Tirana - Rruga ""Karl Gega""",145000.0,145749.72905982906
80.0,69.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,133.0,Jo,Në dispozicion,jo,1397.725,Durrës - ,111818.0,112058.75065540016
278.0,278.0,3.0,,Në ndërtim,Vile,E pa mobiluar,329.0,Në proces certifikimi,Në dispozicion,jo,1990.0179856115108,Tirana - ,553225.0,558071.895
60.0,53.0,2.0,8,Në ndërtim,Apartament,E pa mobiluar,1200.0,Jo,Në dispozicion,jo,1036.8666666666666,Tirana - Shkoze,62212.0,62217.430828344004
430.0,430.0,1.0,,I Perdorur,Tjeter,Plotesisht i mobiluar,240.0,Po,Në dispozicion,po,3.0232558139534884,Tirana - ,1300.0,1621.093720298362
46.0,40.0,1.0,3,Listimet e fundit,Tjeter,E pa mobiluar,26.0,Jo,Në dispozicion,jo,1308.4782608695652,Durrës - ,60190.0,59983.3346875
73.0,65.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,229.0,Jo,Në dispozicion,jo,1299.2876712328766,Durrës - ,94848.0,94934.28311360598
291.0,291.0,3.0,1,I Perdorur,Vile,E pa mobiluar,371.0,Po,Në dispozicion,jo,2405.498281786942,Durrës - Gjiri i Lalzit,700000.0,704274.2807692307
46.0,39.0,1.0,,Listimet e fundit,Apartament,E pa mobiluar,235.0,Në proces certifikimi,Në dispozicion,jo,1969.5652173913043,Durrës - ,90600.0,88442.44833333333
77.0,77.0,1.0,3,I Perdorur,Apartament,E pa mobiluar,302.0,Në proces certifikimi,Në dispozicion,jo,898.7012987012987,Tirana - Paskuqan,69200.0,69165.7633256882
74.0,66.0,1.0,4,Në ndërtim,Apartament,E pa mobiluar,419.0,Po,Në dispozicion,jo,1293.6756756756756,Durrës - ,95732.0,95971.32935604712
70.0,61.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,315.0,Jo,Në dispozicion,jo,1296.2857142857142,Durrës - ,90740.0,90738.31695951178
102.0,102.0,2.0,2,I Perdorur,Apartament,Plotesisht i mobiluar,1029.0,Po,Në dispozicion,jo,1764.7058823529412,Tirana - Rruga e Dibres,180000.0,178463.6696825397
73.0,61.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,651.0,Po,Në dispozicion,jo,1355.9178082191781,Durrës - ,98982.0,99215.70519805195
73.0,64.0,1.0,3,Listimet e fundit,Apartament,E pa mobiluar,168.0,Në proces certifikimi,Në dispozicion,jo,1205.4794520547946,Durrës - ,88000.0,88641.0947977137
236.0,179.0,3.0,6,I Perdorur,Apartament,Plotesisht i mobiluar,96.0,Në proces certifikimi,Në dispozicion,jo,1483.050847457627,Vlorë - ,350000.0,358086.4
180.0,150.0,4.0,,I Perdorur,Vile,E pa mobiluar,435.0,Në proces certifikimi,Në dispozicion,jo,1888.888888888889,Durrës - Gjiri i Lalzit,340000.0,337444.7031279178
180.0,135.0,3.0,2,Në ndërtim,Vile,E pa mobiluar,424.0,Jo,Në dispozicion,jo,1800.0,Durrës - ,324000.0,325131.64201680676
95.0,81.0,2.0,7,Në ndërtim,Apartament,E pa mobiluar,772.0,Në proces certifikimi,Në dispozicion,jo,2838.9473684210525,Vlorë - Rruga Murat Terbaci,269700.0,271843.5274866679
94.0,94.0,1.0,4,Në ndërtim,Apartament,E pa mobiluar,227.0,Në proces certifikimi,Në dispozicion,jo,3364.946808510638,Tirana - ,316305.0,326054.66071428574
80.0,77.0,2.0,1,I Perdorur,Tjeter,Gjysme i mobiluar,342.0,Po,Në dispozicion,po,18.75,Tirana - ,1500.0,1523.1819902319903
127.0,108.0,2.0,3,Në ndërtim,Apartament,E pa mobiluar,25.0,Në proces certifikimi,Në dispozicion,jo,1998.4251968503936,Tirana - ,253800.0,254283.06333333335
86.0,74.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,664.0,Në proces certifikimi,Rezervuar,jo,1395.3488372093022,Tirana - pranë TEG,120000.0,120643.55480701751
80.0,70.0,1.0,1,I Perdorur,Apartament,Plotesisht i mobiluar,800.0,Po,Në dispozicion,jo,1625.0,Tirana - Rr Xhanfize Keko. Xhamlliku,130000.0,130449.39285714284
85.0,67.0,1.0,6,Në ndërtim,Apartament,E pa mobiluar,45.0,Në proces certifikimi,Në dispozicion,jo,1494.7058823529412,Durrës - ,127050.0,126477.11362952836
1500.0,1140.0,32.0,4,I Perdorur,Tjeter,Plotesisht i mobiluar,317.0,Në proces certifikimi,Në dispozicion,jo,366.6666666666667,Shkodër - ,550000.0,555899.2857142857
276.0,108.0,2.0,,Në ndërtim,Vile,E pa mobiluar,479.0,Në proces certifikimi,Në dispozicion,jo,1304.3478260869565,Durrës - Gjiri i Lalzit,360000.0,358178.275
